id,addr,catfathername,catname,block,rootid,price_value,date,sq_price_value,area,winloss
639811,1#/F Room E,Jordan,Kam Chung Building,,2,4300000,16/8/2018,8669.35,496ft<sup>2</sup>,16
639810,3/F Room A,To Kwa Wan,Hau Hing Mansion,,2,5380000,16/8/2018,0,,573
639809,6/F Room D,Jordan,Yee Hing Court,,2,4385000,16/8/2018,10515.59,417ft<sup>2</sup>,151
639808,TOWER 9 4#/F Room D,Olympic,The Long Beach,TOWER 9,2,11180000,16/8/2018,14847.28,753ft<sup>2</sup>,41
639807,8/F Room N,Mong Kok,Cheong Fai Mansion,,2,3700000,16/8/2018,0,,278
639806,BLOCK E 8/F Room 15,Kwun Tong,Hiu Lai Court,BLOCK E,2,4000000,16/8/2018,6655.57,601ft<sup>2</sup>,334
639805,5/F Room B[112A],Ho Man Tin,Kai Hing Building,,2,5900000,16/8/2018,0,,
639804,NO.94 BROADWAY 1#/F Room D,Mei Foo,Mei Foo Sun Chuen,NO.94 BROADWAY,2,11500000,16/8/2018,9200,1250ft<sup>2</sup>,
639803,1#/F Room A,Yau Ma Tei,Kwong Fung Building,,2,4150000,16/8/2018,10196.56,407ft<sup>2</sup>,1560
639802,VILLA VERDE TOWER 6 2#/F Room G,Hung Hom,Laguna Verde,TOWER 6,2,11800000,16/8/2018,17404.13,678ft<sup>2</sup>,258
639801,BLOCK 2 4#/F Room B,Tai Kok Tsui,Metro Harbour View,BLOCK 2,2,7500000,16/8/2018,13392.86,560ft<sup>2</sup>,205
639800,1#/F Room A,Wong Tai Sin,Fu Yau Building,,2,1900000,16/8/2018,5937.5,320ft<sup>2</sup>,33
639799,1#/F Room D,Cheung Sha Wan,One Madison,,2,5550000,16/8/2018,16086.96,345ft<sup>2</sup>,46
639798,TOWER 2 1#/F Room D,Olympic,Florient Rise,TOWER 2,2,13500000,16/8/2018,16148.33,836ft<sup>2</sup>,198
639850,8/F Room C,Cheung Sha Wan,High One,,2,2000000,16/8/2018,0,,50
639849,1#/F Room E,Hung Hom,Bowie Mansion,,2,5000000,16/8/2018,10040.16,498ft<sup>2</sup>,
639848,BLOCK 2 3/F Room G,Sham Shui Po,Golden Building,BLOCK 2,2,3800000,16/8/2018,9047.62,420ft<sup>2</sup>,12
639847,1/F Room D,Mong Kok,Kwong Wing Building,,2,4000000,16/8/2018,0,,
639791,BLOCK C 5/F Room 9,Lam Tin,Hong Pak Court,BLOCK C,2,6000000,15/8/2018,7255.14,827ft<sup>2</sup>,32
639790,1#/F Room B,To Kwa Wan,My Place,,2,5600000,15/8/2018,0,,56
639789,BLOCK 20 2#/F Room B,Kowloon Bay,Richland Gardens,BLOCK 20,2,6000000,15/8/2018,12658.23,474ft<sup>2</sup>,169
639788,BLOCK 5 1#/F Room B,Ho Man Tin,Balwin Court,BLOCK 5,2,10000000,15/8/2018,10660.98,938ft<sup>2</sup>,87
639787,3#/F Room E,To Kwa Wan,Sunrise Villa,,2,9530000,15/8/2018,12791.95,745ft<sup>2</sup>,144
639786,8/F Room B,Ho Man Tin,Kin Fung Court,,2,6430000,15/8/2018,10991.45,585ft<sup>2</sup>,
639785,APARTMENT NO. 25 2#/F Room 25,Ho Man Tin,Celestial Height,APARTMENT NO. 25,2,23600000,15/8/2018,15314.73,1541ft<sup>2</sup>,46
639784,BLOCK 3 2#/F Room B,Lam Tin,Laguna City,BLOCK 3,2,8380000,15/8/2018,13114.24,639ft<sup>2</sup>,
639783,3#/F Room D,Yau Tong,The Spectacle,,2,8380000,15/8/2018,11416.89,734ft<sup>2</sup>,74
639782,TOWER 25 5/F Room E,Yau Yat Tsuen,Parc Oasis,TOWER 25,2,14950000,15/8/2018,18209.5,821ft<sup>2</sup>,105
639781,BLOCK A 1#/F Room 2,Whampo,Whampoa Building,BLOCK A,2,4000000,15/8/2018,0,,29
639780,BLOCK B9 3/F Room A,Yau Yat Tsuen,Village Gardens,BLOCK B9,2,38800000,15/8/2018,21761.08,1783ft<sup>2</sup>,323
639779,TOWER 1 1#/F Room C,Cheung Sha Wan,The Sparkle,TOWER 1,2,8100000,15/8/2018,11065.57,732ft<sup>2</sup>,22
639778,BLOCK 5 4#/F Room A,Lai Chi Kok,Liberte,BLOCK 5,2,7728000,15/8/2018,15518.07,498ft<sup>2</sup>,171
639777,NO.111 BROADWAY 1#/F Room D,Mei Foo,Mei Foo Sun Chuen,NO.111 BROADWAY,2,9300000,15/8/2018,10568.18,880ft<sup>2</sup>,231
639776,7/F Room A,Wong Tai Sin,Po Fat Building,,2,3970000,15/8/2018,12140.67,327ft<sup>2</sup>,53
639775,1#/F Room F,Kwun Tong,Elly House,,2,4380000,15/8/2018,0,,75
639774,TOWER 8 3#/F Room G,Olympic,Park Avenue,TOWER 8,2,9000000,15/8/2018,13953.49,645ft<sup>2</sup>,5
639773,GREENWOOD TOWER 4 2#/F Room C,Hung Hom,Laguna Verde,TOWER 4,2,6000000,15/8/2018,6198.35,968ft<sup>2</sup>,29
639772,TOWER 2 3#/F Room H,Kowloon Station,Sorrento,TOWER 2,2,26000000,15/8/2018,22491.35,1156ft<sup>2</sup>,478
639771,TOWER 3 1#/F Room G,Kwun Tong,Yue Man Centre,TOWER 3,2,7880000,15/8/2018,11338.13,695ft<sup>2</sup>,209
639770,BLOCK A 1#/F Room A3,Yau Ma Tei,Shun Lee Building,BLOCK A,2,2000000,15/8/2018,4246.28,471ft<sup>2</sup>,
639769,TAI FONG BUILDINGBLOCK J 1#/F Room 3,Tai Kok Tsui,Cosmopolitan Estate,TAI FONG BUILDINGBLOCK J,2,3400000,15/8/2018,9444.44,360ft<sup>2</sup>,544
639768,BLOCK 12 1#/F Room H,Lam Tin,Sceneway Garden,BLOCK 12,2,4000000,15/8/2018,4395.6,910ft<sup>2</sup>,34
639767,1#/F Room D,Cheung Sha Wan,High One,,2,4500000,15/8/2018,0,,41
639766,1#/F Room B,Yau Ma Tei,Lai Shing Building,,2,4200000,15/8/2018,0,,100
639765,TOWER 5 2#/F Room F,Ho Man Tin,Mantin Heights,TOWER 5,2,17500900,15/8/2018,0,,
639764,BLOCK 2 1#/F Room F,Mong Kok,Concord Building,BLOCK 2,2,5050000,15/8/2018,12257.28,412ft<sup>2</sup>,120
639763,BLOCK 2 3#/F Room D,Wong Tai Sin,Hsin Kuang Centre,BLOCK 2,2,6800000,15/8/2018,12274.37,554ft<sup>2</sup>,
639762,SHUN YEE 1#/F Room 8,Cheung Sha Wan,Lei Cheng Uk Estate,SHUN YEE,2,3980000,15/8/2018,0,,1063
639761,BLOCK B 2#/F Room B2,Kowloon Bay,Tak Bo Garden,BLOCK B,2,5450000,15/8/2018,13727.96,397ft<sup>2</sup>,68
639760,BLOCK O 7/F Room 12,Kowloon Bay,Telford Garden,BLOCK O,2,8230000,15/8/2018,14238.75,578ft<sup>2</sup>,414
639759,BLOCK D 1#/F Room D5,Kowloon Bay,Tak Bo Garden,BLOCK D,2,6000000,15/8/2018,12269.94,489ft<sup>2</sup>,67
639758,TOWER 2 1#/F Room D,To Kwa Wan,Sky Tower,TOWER 2,2,8200000,15/8/2018,13553.72,605ft<sup>2</sup>,369
639757,1#/F Room C,Mong Kok,Portland Building,,2,3420000,15/8/2018,13517.79,253ft<sup>2</sup>,
639797,BLOCK 2 2/F Room E,Wong Tai Sin,Tsui Chuk Garden,BLOCK 2,2,4000000,15/8/2018,7407.41,540ft<sup>2</sup>,38
639796,4/F Room E,Kowloon City,Peony Height,,2,1950000,15/8/2018,2487.24,784ft<sup>2</sup>,75
639795,TOWER 1 1#/F Room H,Tai Kok Tsui,Park Summit,TOWER 1,2,5550000,15/8/2018,15948.28,348ft<sup>2</sup>,85
639794,TOWER 6 1#/F Room F,To Kwa Wan,Jubilant Place,TOWER 6,2,9800000,15/8/2018,10261.78,955ft<sup>2</sup>,134
639793,STAGE II 1#/F Room C,Kowloon City,Prince's Heights,STAGE II,2,16000000,15/8/2018,11851.85,1350ft<sup>2</sup>,115
639792,1#/F Room C,Kwun Tong,Panorama Court ,,2,8000000,15/8/2018,0,,
639750,TOWER 3 3/F Room A,Ho Man Tin,Mantin Heights,TOWER 3,2,23700600,14/8/2018,0,,
639749,TOWER 3 5/F Room B,Ho Man Tin,Mantin Heights,TOWER 3,2,19103400,14/8/2018,0,,
639748,TOWER 3 9/F Room B,Ho Man Tin,Mantin Heights,TOWER 3,2,18831300,14/8/2018,0,,
639747,4/F Room A,Mong Kok,Cheung Ling Mansion,,2,6380000,14/8/2018,0,,9
639746,1#/F Room D,Prince Edward,CITE 33,,2,9300000,14/8/2018,13323.78,698ft<sup>2</sup>,90
639745,BLOCK 4 2#/F Room A,Lam Tin,Laguna City,BLOCK 4,2,11600000,14/8/2018,12446.35,932ft<sup>2</sup>,124
639744,BLOCK C 2#/F Room 4,Lam Tin,Hong Tin Court,BLOCK C,2,6000000,14/8/2018,12875.54,466ft<sup>2</sup>,142
639743,4/F Room D,Tsim Sha Tsui,Windsor Mansion,,2,4600000,14/8/2018,0,,156
639742,NO.8 GLEE PATH 6/F Room B,Mei Foo,Mei Foo Sun Chuen,NO.8 GLEE PATH,2,2900000,14/8/2018,4264.71,680ft<sup>2</sup>,22
639741,TAI KUNG BUILDINGBLOCK D 1#/F Room 9,Tai Kok Tsui,Cosmopolitan Estate,TAI KUNG BUILDINGBLOCK D,2,4200000,14/8/2018,10769.23,390ft<sup>2</sup>,26
639740,7/F Room C,To Kwa Wan,In House,,2,6500000,14/8/2018,10998.31,591ft<sup>2</sup>,162
639739,1#/F Room 7,Tai Kok Tsui,Boundary Building,,2,3700000,14/8/2018,0,,25
639738,TOWER 10 2#/F Room D,Ho Man Tin,Mantin Heights,TOWER 10,2,16994800,14/8/2018,0,,
639737,7/F Room B,Prince Edward,Golden Plaza,,2,5438000,14/8/2018,11376.57,478ft<sup>2</sup>,64
639736,BLOCK 5 3#/F Room B,Tai Kok Tsui,Metro Harbour View,BLOCK 5,2,7500000,14/8/2018,12274.96,611ft<sup>2</sup>,168
639735,TOWER 6 1#/F Room E,Lai Chi Kok,Banyan Garden,TOWER 6,2,8280000,14/8/2018,12451.13,665ft<sup>2</sup>,212
639734,BLOCK A 3/F Room B,Tsim Sha Tsui,Windsor Mansion,BLOCK A,2,8500000,14/8/2018,0,,247
639733,TOWER 1 1#/F Room B,Sham Shui Po,Prince Centre,TOWER 1,2,6190000,14/8/2018,11484.23,539ft<sup>2</sup>,264
639732,1#/F Room A,Kowloon City,Cambridge Heights,,2,6550000,14/8/2018,13936.17,470ft<sup>2</sup>,152
639731,1#/F Room A,Cheung Sha Wan,Yee King Court,,2,5168000,14/8/2018,11799.09,438ft<sup>2</sup>,199
639730,BLOCK A 3#/F Room 2,Ngau Chi Wan,King Lai Court,BLOCK A,2,7600000,14/8/2018,9189.84,827ft<sup>2</sup>,
639729,9/F Room B,Mong Kok,Paradise Square,,2,7380000,14/8/2018,12445.19,593ft<sup>2</sup>,200
639728,SITE 9 BLOCK 10 6/F Room C,Whampo,Whampoa Garden,BLOCK 10,2,12000000,14/8/2018,14150.94,848ft<sup>2</sup>,396
639727,ZONE 5 2#/F Room B,Kowloon Station,The Cullinan,ZONE 5,2,25000000,14/8/2018,29868.58,837ft<sup>2</sup>,37
639726,4/F Room F,To Kwa Wan,Double Mansion,,2,4550000,14/8/2018,12638.89,360ft<sup>2</sup>,76
639725,TOWER 10 4#/F Room C,Olympic,Park Avenue,TOWER 10,2,3900000,14/8/2018,0,,84
639724,1#/F Room B,Hung Hom,Po Yuen Mansion,,2,4750000,14/8/2018,10602.68,448ft<sup>2</sup>,
639723,5/F Room 1,Tai Kok Tsui,Boundary Building,,2,4850000,14/8/2018,0,,116
639722,BLOCK A 9/F Room A5,Cheung Sha Wan,Hong Fai Building,BLOCK A,2,4200000,14/8/2018,11413.04,368ft<sup>2</sup>,101
639721,TOWER 1 5#/F Room F,To Kwa Wan,Sky Tower,TOWER 1,2,11000000,14/8/2018,15299.03,719ft<sup>2</sup>,122
639720,BLOCK A 2#/F Room 13,Mei Foo,Lai Yan Court,BLOCK A,2,5750000,14/8/2018,8098.59,710ft<sup>2</sup>,396
639719,1#/F Room B,Prince Edward,The Lamma Palace,,2,21880000,14/8/2018,0,,107
639718,2#/F Room H,Mong Kok,Paradise Square,,2,6900000,14/8/2018,13800,500ft<sup>2</sup>,21
639717,BLOCK D 1#/F Room D1,Kowloon Bay,Lee Kee Building,BLOCK D,2,5600000,14/8/2018,0,,286
639716,BLOCK E 3#/F Room E2,Kowloon Bay,Tak Bo Garden,BLOCK E,2,5730000,14/8/2018,14921.88,384ft<sup>2</sup>,410
639715,BLOCK F 3/F Room 8,Kowloon Bay,Telford Garden,BLOCK F,2,7500000,14/8/2018,12000,625ft<sup>2</sup>,104
639714,4/F Room D4,Hung Hom,Loong King Mansion,,2,5450000,14/8/2018,11796.54,462ft<sup>2</sup>,627
639756,2#/F Room D,Prince Edward,Bijou Court,,2,8200000,14/8/2018,0,,66
639755,7/F,Prince Edward,My Castle,,2,4500000,14/8/2018,0,,173
639754,1#/F Room D,Whampo,Tak Man Building,,2,4780000,14/8/2018,11380.95,420ft<sup>2</sup>,298
639753,TOWER 3 8/F Room D,Ho Man Tin,One Homantin,TOWER 3,2,9630000,14/8/2018,0,,
639752,TOWER 2 1#/F Room D,Olympic,Imperial Cullinan,TOWER 2,2,16000000,14/8/2018,17877.09,895ft<sup>2</sup>,49
639751,BLOCK C 2#/F Room 6,Wong Tai Sin,Tin Ma Court,BLOCK C,2,4000000,14/8/2018,7054.67,567ft<sup>2</sup>,26
639706,TOWER 3 2#/F Room C,Ho Man Tin,Mantin Heights,TOWER 3,2,17360100,13/8/2018,0,,
639705,BLOCK G 3#/F Room 8,Kowloon Bay,Amoy Gardens,BLOCK G,2,6000000,13/8/2018,12448.13,482ft<sup>2</sup>,121
639704,TOWER 2 5/F Room B,Hung Hom,Chatham Gate,TOWER 2,2,9500000,13/8/2018,12890.09,737ft<sup>2</sup>,24
639703,BLOCK B 2#/F Room 3,Cheung Sha Wan,Wing Ning Building,BLOCK B,2,4100000,13/8/2018,12023.46,341ft<sup>2</sup>,183
639702,2#/F Room B,Prince Edward,High Park Grand,,2,23980000,13/8/2018,0,,
639701,BLOCK 1 2#/F Room A,Wong Tai Sin,Hsin Kuang Centre,BLOCK 1,2,6480000,13/8/2018,12112.15,535ft<sup>2</sup>,44
639700,BLOCK 17 9/F Room B,Kowloon Bay,Richland Gardens,BLOCK 17,2,5500000,13/8/2018,11603.38,474ft<sup>2</sup>,64
639699,2/F Room B,Mong Kok,Wah Sun Building,,2,4000000,13/8/2018,0,,150
639698,3/F Room A7,San Po Kong,Yin Hing Building,,2,3350000,13/8/2018,0,,86
639697,1#/F Room F,Lam Tin,Yau Fook Building,,2,4600000,13/8/2018,0,,1214
639696,BLOCK A 2#/F Room 14,Diamond Hill,Lung Poon Court,BLOCK A,2,6850000,13/8/2018,11830.74,579ft<sup>2</sup>,244
639695,NO.8 NASSAU STREET 1#/F Room C,Mei Foo,Mei Foo Sun Chuen,NO.8 NASSAU STREET,2,1900000,13/8/2018,1979.17,960ft<sup>2</sup>,
639694,3/F Room A,Yau Ma Tei,Kam Hoi Building,,2,3600000,13/8/2018,0,,44
639693,BLOCK K 1#/F Room 1,Hung Hom,Whampoa Estate,BLOCK K,2,6980000,13/8/2018,12690.91,550ft<sup>2</sup>,258
639692,1#/F Room B,Mei Foo,Wah Fung Garden,,2,5880000,13/8/2018,11461.99,513ft<sup>2</sup>,
639691,BLOCK F 1#/F Room 2,Kwun Tong,Shun Chi Court,BLOCK F,2,5980000,13/8/2018,9019.61,663ft<sup>2</sup>,138
639690,TOWER 5B 4#/F Room D,Wong Tai Sin,Lions Rise,TOWER 5B,2,10800000,13/8/2018,15882.35,680ft<sup>2</sup>,39
639689,TOWER 2 2#/F Room A,Yau Ma Tei,Waterloo Rd 8,TOWER 2,2,8000000,13/8/2018,13961.61,573ft<sup>2</sup>,67
639688,1#/F Room A,Jordan,CITY 18,,2,5700000,13/8/2018,12076.27,472ft<sup>2</sup>,49
639687,1#/F Room D,Ngau Tau Kok,Foo On Building,,2,5200000,13/8/2018,0,,
639686,1#/F Room C,Jordan,Wing Fu Mansion,,2,5080000,13/8/2018,12330.1,412ft<sup>2</sup>,384
639685,TOWER 6 2#/F Room G,Ho Man Tin,Mantin Heights,TOWER 6,2,19476000,13/8/2018,0,,
639684,3/F Room A,Cheung Sha Wan,Golden Cell Court,,2,4000000,13/8/2018,7518.8,532ft<sup>2</sup>,140
639683,TOWER 8 3#/F Room D,Olympic,Imperial Cullinan,TOWER 8,2,24300000,13/8/2018,19103.77,1272ft<sup>2</sup>,56
639682,4/F Room L,Shek Kip Mei,Ample Building,,2,4000000,13/8/2018,8849.56,452ft<sup>2</sup>,330
639681,1#/F Room A,Yau Ma Tei,Comfort Mansion,,2,4000000,13/8/2018,10869.57,368ft<sup>2</sup>,111
639680,121 SAI 9/F Room E,Mong Kok,Kin Wong Mansion,121 SAI,2,6080000,13/8/2018,0,,34
639679,4/F Room E,Cheung Sha Wan,Po On Court,,2,5900000,13/8/2018,9485.53,622ft<sup>2</sup>,556
639678,TOWER E 3#/F Room 2,Diamond Hill,Galaxia,TOWER E,2,9500000,13/8/2018,14481.71,656ft<sup>2</sup>,88
639713,BLOCK 22 2/F Room E,Shek Kip Mei,Dynasty Heights,BLOCK 22,2,8600000,13/8/2018,10129.56,849ft<sup>2</sup>,76
639712,BLOCK 4 1/F Room D,Lam Tin,Laguna City,BLOCK 4,2,8200000,13/8/2018,9568.26,857ft<sup>2</sup>,245
639711,BLOCK Q 1#/F Room 8,Kowloon Bay,Amoy Gardens,BLOCK Q,2,6000000,13/8/2018,9884.68,607ft<sup>2</sup>,757
639710,2#/F Room E,Hung Hom,Wuhu Residence,,2,4730000,13/8/2018,14509.2,326ft<sup>2</sup>,46
639709,1#/F Room M,Mong Kok,Kwong Yu Building,,2,3500000,13/8/2018,0,,551
639708,4/F Room D,Mong Kok,Shun Hing Building,,2,3500000,13/8/2018,9749.3,359ft<sup>2</sup>,495
639707,NO.15 NASSAU STREET 1#/F Room J,Mei Foo,Mei Foo Sun Chuen,NO.15 NASSAU STREET,2,9450000,13/8/2018,11812.5,800ft<sup>2</sup>,63
639665,2/F Room B,Ho Man Tin,Sunview Garden,,2,3910000,10/8/2018,0,,5
639664,NO.67 BROADWAY 1#/F Room A,Mei Foo,Mei Foo Sun Chuen,NO.67 BROADWAY,2,9480000,10/8/2018,10533.33,900ft<sup>2</sup>,89
639663,BLOCK A 1#/F Room A6,Yau Ma Tei,Po Hang Building,BLOCK A,2,4750000,10/8/2018,10106.38,470ft<sup>2</sup>,126
639662,BLOCK D 1#/F Room D7,Kowloon Bay,Tak Bo Garden,BLOCK D,2,3900000,10/8/2018,9873.42,395ft<sup>2</sup>,339
639661,BLOCK D 2#/F Room 2,Kowloon Bay,Lee Kee Building,BLOCK D,2,4000000,10/8/2018,10256.41,390ft<sup>2</sup>,5
639660,BLOCK A 3#/F Room 13,Kwun Tong,Hiu Lai Court,BLOCK A,2,4950000,10/8/2018,6762.3,732ft<sup>2</sup>,267
639659,BLOCK C 3#/F Room 9,Kwun Tong,Hiu Lai Court,BLOCK C,2,5800000,10/8/2018,6613.45,877ft<sup>2</sup>,298
639658,1#/F Room C,Mong Kok,On Hong Building,,2,4000000,10/8/2018,999,4004ft<sup>2</sup>,567
639657,BLOCK 3 1/F,Kai Tak,One Kai Tak(I),BLOCK 3,2,36557700,10/8/2018,0,,
639656,6/F Room B,Sham Shui Po,Man Cheong Court,,2,6550000,10/8/2018,0,,122
639655,BLOCK A 2#/F Room 4,Lam Tin,Lei On Court,BLOCK A,2,7088000,10/8/2018,7116.47,996ft<sup>2</sup>,215
639654,TOWER 1 3#/F Room F,Olympic,Harbour Green,TOWER 1,2,38000000,10/8/2018,17707.36,2146ft<sup>2</sup>,9
639653,TOWER C 1#/F Room 5,Diamond Hill,Galaxia,TOWER C,2,9400000,10/8/2018,12516.64,751ft<sup>2</sup>,56
639652,NO.2 BROADWAY 1#/F Room A,Mei Foo,Mei Foo Sun Chuen,NO.2 BROADWAY,2,15000000,10/8/2018,12500,1200ft<sup>2</sup>,195
639651,BLOCK 3 G/F Room B,Yau Yat Tsuen,Grandeur Villa,BLOCK 3,2,26100000,10/8/2018,19009.47,1373ft<sup>2</sup>,17
639650,1#/F Room D,Kwun Tong,Bo Fung Building,,2,5500000,10/8/2018,10784.31,510ft<sup>2</sup>,164
639649,TOWER 6 2#/F Room D,Ngau Chi Wan,Aria,TOWER 6,2,7500000,10/8/2018,13940.52,538ft<sup>2</sup>,85
639648,TOWER 2 3#/F Room A,Sham Shui Po,Trinity Towers,TOWER 2,2,11600000,10/8/2018,0,,55
639647,BLOCK O 8/F Room 3,Kowloon Bay,Amoy Gardens,BLOCK O,2,5980000,10/8/2018,13498.87,443ft<sup>2</sup>,407
639646,BLOCK 15 1#/F Room E,Lam Tin,Laguna City,BLOCK 15,2,9380000,10/8/2018,10945.16,857ft<sup>2</sup>,156
639645,7/F Room B,Mong Kok,Kadak Building,,2,6000000,10/8/2018,10169.49,590ft<sup>2</sup>,275
639644,BLOCK B 2#/F Room 5,Lok Fu,Ka Keung Court,BLOCK B,2,4830000,10/8/2018,9602.39,503ft<sup>2</sup>,52
639643,SITE 2 BLOCK 7 1#/F Room C,Whampo,Whampoa Garden,BLOCK 7,2,9000000,10/8/2018,16129.03,558ft<sup>2</sup>,278
639642,TOWER 4 1#/F Room A,Hung Hom,Harbour Place,TOWER 4,2,8820000,10/8/2018,15778.18,559ft<sup>2</sup>,96
639641,1#/F Room H,Tai Kok Tsui,Shining Heights,,2,14100000,10/8/2018,11969.44,1178ft<sup>2</sup>,127
639640,3/F Room A,Prince Edward,Lai Wah Court,,2,3300000,10/8/2018,9620.99,343ft<sup>2</sup>,143
639639,BLOCK 4 4/F Room A,San Po Kong,Rhythm Garden,BLOCK 4,2,6380000,10/8/2018,9300.29,686ft<sup>2</sup>,354
639638,3#/F Room B,Tsim Sha Tsui,The Masterpiece,,2,20730000,10/8/2018,18443.06,1124ft<sup>2</sup>,29
639637,8/F Room D,Tai Kok Tsui,Fu On Mansion,,2,5500000,10/8/2018,11088.71,496ft<sup>2</sup>,72
639636,BLOCK D 3#/F Room 8,Lam Tin,Lei On Court,BLOCK D,2,5350000,10/8/2018,7902.51,677ft<sup>2</sup>,211
639635,1/F Room 382,Prince Edward,Diamond Building,,2,4500000,10/8/2018,0,,26
639634,BLOCK 2 3#/F Room N,Hung Hom,Royal Peninsula,BLOCK 2,2,5000000,10/8/2018,7575.76,660ft<sup>2</sup>,36
639633,BLOCK 1 4#/F Room H,Tai Kok Tsui,Metro Harbour View,BLOCK 1,2,7080000,10/8/2018,14842.77,477ft<sup>2</sup>,39
639632,BLOCK A 2#/F Room A3,Kowloon Bay,Tak Bo Garden,BLOCK A,2,5350000,10/8/2018,13544.3,395ft<sup>2</sup>,117
639631,TOWER 3 1/F Room C,Ho Man Tin,One Homantin,TOWER 3,2,11570000,10/8/2018,0,,16
639630,2/F Room F,Sham Shui Po,Ka Wing Building,,2,1990000,10/8/2018,0,,9
639629,2#/F Room B,Prince Edward,Fortune Court,,2,5700000,10/8/2018,11445.78,498ft<sup>2</sup>,90
639677,9/F Room B,Kowloon City,Bright View Court,,2,13000000,10/8/2018,0,,110
639676,2#/F Room B,Prince Edward,Bijou Apartments,,2,5300000,10/8/2018,13589.74,390ft<sup>2</sup>,221
639675,TOWER 7 1/F Room C,Ho Man Tin,One Homantin,TOWER 7,2,8440000,10/8/2018,0,,1
639674,2/F Room A,Yau Ma Tei,Lee Fung Building,,2,8100000,10/8/2018,0,,
639673,HING TUNG HOUSE 6/F Room 6,San Po Kong,Tung Tau (II) Estate,HING TUNG HOUSE,2,475600,10/8/2018,0,,
639672,TOWER 1 3#/F Room J,Hung Hom,Harbour Place,TOWER 1,2,10800000,10/8/2018,14025.97,770ft<sup>2</sup>,178
639671,TOWER 3 1/F Room C,Ho Man Tin,One Homantin,TOWER 3,2,9975000,10/8/2018,0,,
639670,1#/F Room CC,To Kwa Wan,Kiu Fat Mansion,,2,4380000,10/8/2018,0,,
639669,8/F Room F,Cheung Sha Wan,Wing Lung Building,,2,3000000,10/8/2018,0,,9
639668,3/F Room 4,Wong Tai Sin,Winfair Building,,2,3800000,10/8/2018,11014.49,345ft<sup>2</sup>,73
639667,5/F Room F,Sham Shui Po,Kam Wah Mansion,,2,4600000,10/8/2018,0,,318
639666,KWAI TUNG HOUSE 1#/F Room 17,San Po Kong,Tung Tau (II) Estate,KWAI TUNG HOUSE,2,1214500,10/8/2018,0,,
639616,6/F Room R,Tai Kok Tsui,Tai Kok Tsui Building,,2,4450000,9/8/2018,0,,73
639615,1#/F Room A,Sham Shui Po,Siu Cheong Building,,2,4150000,9/8/2018,11657.3,356ft<sup>2</sup>,252
639614,BLOCK 5 4#/F Room E,Lai Chi Kok,Liberte,BLOCK 5,2,13980000,9/8/2018,15195.65,920ft<sup>2</sup>,43
639613,TOWER 5 8/F Room C,Lai Chi Kok,The Pacifica,TOWER 5,2,9080000,9/8/2018,14668.82,619ft<sup>2</sup>,127
639612,TOWER 5 8/F Room D,Lai Chi Kok,The Pacifica,TOWER 5,2,10000000,9/8/2018,16835.02,594ft<sup>2</sup>,105
639611,NO.126 BROADWAY 1#/F Room B,Mei Foo,Mei Foo Sun Chuen,NO.126 BROADWAY,2,7000000,9/8/2018,7777.78,900ft<sup>2</sup>,130
639610,1#/F Room F,Sham Shui Po,Wei Sun Building,,2,4380000,9/8/2018,12807.02,342ft<sup>2</sup>,69
639609,TOWER 2 4#/F Room A,Hung Hom,Harbourfront Landmark,TOWER 2,2,52000000,9/8/2018,24310.43,2139ft<sup>2</sup>,264
639608,1#/F Room A,Sham Shui Po,Tai Hing Building,,2,4950000,9/8/2018,10143.44,488ft<sup>2</sup>,219
639607,NO.21 BROADWAY 1#/F Room B,Mei Foo,Mei Foo Sun Chuen,NO.21 BROADWAY,2,8100000,9/8/2018,9878.05,820ft<sup>2</sup>,80
639606,TOWER 26 1/F Room E,Yau Yat Tsuen,Parc Oasis,TOWER 26,2,14400000,9/8/2018,20396.6,706ft<sup>2</sup>,41
639605,BLOCK 2 3/F Room G,Cheung Sha Wan,Manor Centre,BLOCK 2,2,4930000,9/8/2018,13396.74,368ft<sup>2</sup>,
639604,5/F Room A,To Kwa Wan,VIVA,,2,6000000,9/8/2018,0,,
639603,1#/F Room 13,Tai Kok Tsui,Chung Hing Building,,2,4000000,9/8/2018,7407.41,540ft<sup>2</sup>,47
639602,BLOCK 7 3#/F Room B,Lai Chi Kok,Liberte,BLOCK 7,2,9600000,9/8/2018,13933.24,689ft<sup>2</sup>,48
639601,TOWER 2 5#/F Room E,Lai Chi Kok,The Pacifica,TOWER 2,2,9180000,9/8/2018,13189.66,696ft<sup>2</sup>,
639600,BLOCK B 1#/F Room 24,Ho Man Tin,Kwun Fai Court,BLOCK B,2,4850000,9/8/2018,0,,85
639599,TOWER 1 2/F Room F,Kowloon Tong,One Beacon Hill,TOWER 1,2,29000000,9/8/2018,20848.31,1391ft<sup>2</sup>,132
639598,2#/F Room C,Hung Hom,Hing Cheung Building,,2,5990000,9/8/2018,13521.44,443ft<sup>2</sup>,77
639597,8/F Room A,Sham Shui Po,Pao Hing House,,2,3668000,9/8/2018,0,,
639596,BLOCK A 6/F Room H,Wong Tai Sin,Tropicana Gardens,BLOCK A,2,6500000,9/8/2018,10156.25,640ft<sup>2</sup>,81
639595,NO.56 BROADWAY 8/F Room C,Mei Foo,Mei Foo Sun Chuen,NO.56 BROADWAY,2,11400000,9/8/2018,11400,1000ft<sup>2</sup>,714
